identity,created_at,content_auth,reposts_count,attitudes_count,comments_count,text
4265244912761797,07-24,0,22,649,91,#电视剧香蜜沉沉烬如霜# #香蜜沉沉烬如霜定档0802# #萨顶顶左手指月# #暑假我在追香蜜# mv刷起来
4265239496752531,07-24,0,299,1395,582,#电视剧香蜜沉沉烬如霜##香蜜沉沉烬如霜定档0802##暑假我在追香蜜##萨顶顶左手指月#幻境浮尘，拈花化羽眉间凝残雪。落英缤纷，情歌缱绻旧梦满盏思。入#灵修夫妇#坑，始知情海深。@萨顶顶@杨紫@邓伦@完美世界影视@完美世界@幸福蓝海官方微博@厦门时代众乐影视 @鲲池影业 
4265231947541927,07-24,0,6232,39765,2355,#电视剧香蜜沉沉烬如霜##香蜜沉沉烬如霜定档0802# #暑假我在追香蜜##萨顶顶左手指月#由@萨顶顶 震撼献声的片尾曲《左手指月》mv上线啦！云上林间，心头执念，生生世世，无二无别。快来和香香一起感受锦觅@杨紫 &amp; 旭凤@邓伦 这对#灵修夫妇# 横跨六界与轮回的甜虐爱恋吧！@杨紫@邓伦@陈钰琪Yukee ...全文
4265058357851716,07-23,0,100,1258,248,#电视剧香蜜沉沉烬如霜# #香蜜沉沉烬如霜定档0802# #暑假我在追香蜜# 爱恨两难断，莫道有情是无情。@杨紫晚安，明天 
4265028137878067,07-23,0,123,1063,457,国际音乐人@萨顶顶 任音乐总监监制#电视剧香蜜沉沉烬如霜# 电视原声带数字专辑登陆@网易云音乐 销量已近60万首第2波主题曲#萨顶顶左手指月# MV，明日9点全网上线 #香蜜沉沉烬如霜定档0802##暑假我在追香蜜# 8月2日，@江苏卫视 每晚19:30 @江苏卫视幸福剧场 与你相约~@优酷@爱奇艺@腾讯视 ...全文
4264973317821761,07-23,0,447,2211,897,#电视剧香蜜沉沉烬如霜# #香蜜沉沉烬如霜定档0802# #暑假我在追香蜜# 一世宿念，一生情长；一念执着，一泪无殇。#灵修夫妇#@杨紫@邓伦 这段甜虐一夏的情缘，你们准备好了吗 
4264953773133808,07-23,0,14,534,27,#电视剧香蜜沉沉烬如霜# #香蜜沉沉烬如霜定档0802# #暑假我在追香蜜# 就等你就等你～ 查看图片 //@邹廷威:8月2日，奇鸢等你
4264924127268855,07-23,0,45,532,60,#电视剧香蜜沉沉烬如霜# #香蜜沉沉烬如霜定档0802# #暑假我在追香蜜# 前排出售零食 查看图片 //@陈钰琪Yukee:小板凳！小板凳！小板凳都搬好了吗
4264923640922584,07-23,0,18,513,72,#电视剧香蜜沉沉烬如霜# #香蜜沉沉烬如霜定档0802# #暑假我在追香蜜# 夏天，是和小葡萄🍇相约的季节❤️ 查看图片 //@杨紫:小葡萄小淘淘在等你，跟我一起甜虐一夏咯❤️
4264920880988411,07-23,0,9,374,22,#电视剧香蜜沉沉烬如霜# #香蜜沉沉烬如霜定档0802# #暑假我在追香蜜# 和小鱼仙倌一起数着日子等待吧 查看图片 //@罗云熙Leo:定档8月2号@江苏卫视 每晚19点30播出 话说这十天会等得很难熬的
4264914857927418,07-23,0,117,844,288,#电视剧香蜜沉沉烬如霜# #香蜜沉沉烬如霜定档0802#  #暑期伴饭剧# 千呼万唤我大香蜜终于定档了！为了庆祝香蜜定档，福利少不了~参加#暑假我在追香蜜#的活动，香香将抽取幸运粉丝送出神秘奖品期待你们的参加哟 
4264891688805264,07-23,0,28,537,121,#电视剧香蜜沉沉烬如霜# #香蜜沉沉烬如霜定档0802# #暑假我在追香蜜#  迫不及待等开播啦❤️ 查看图片
4264890150066614,07-23,0,16,420,24,#电视剧香蜜沉沉烬如霜# #香蜜沉沉烬如霜定档0802# #暑假我在追香蜜# 期待穗禾公举 查看图片 //@王一菲Faye:耶斯
4264884483652488,07-23,0,12,433,194,#电视剧香蜜沉沉烬如霜# #香蜜沉沉烬如霜定档0802# #暑假我在追香蜜# #暑期伴饭剧#  8月2号，齐赴❤️ 查看图片
4264879584246543,07-23,0,21,437,149,#电视剧香蜜沉沉烬如霜# #香蜜沉沉烬如霜定档0802# #暑假我在追香蜜#  和你们一起等开播❤️约定哦❤️ 查看图片
4264873980535497,07-23,0,28,469,261,#电视剧香蜜沉沉烬如霜# #香蜜沉沉烬如霜定档0802# #暑假我在追香蜜#  不悔等待，共此佳期
4264871443531419,07-23,0,139631,13907,3001,#电视剧香蜜沉沉烬如霜# #香蜜沉沉烬如霜定档0802# #暑假我在追香蜜# #暑期伴饭剧# 繁花似锦如梦，觅你，方知安宁；淡云流水清幽，度我，此生唯你。霜花终盛，蜜意将甜。8月2日，@江苏卫视 每晚19:30 @江苏卫视幸福剧场 与你相约~@优酷@爱奇艺@腾讯视频 24:00同步更新~@杨紫@邓伦@陈钰琪Yukee ...全文
4264254233804603,07-21,0,209,1331,990,#电视剧香蜜沉沉烬如霜# #香蜜沉沉烬如霜定档0802#  不见不散哟❤️
4263890362209597,07-20,0,128,1352,299,#电视剧香蜜沉沉烬如霜# #香蜜沉沉烬如霜定档0802# 和你有个约会
4263870875427448,07-20,0,50,732,57,#电视剧香蜜沉沉烬如霜# #香蜜沉沉烬如霜定档0802# 期待和长芳主的见面哟🌹 查看图片 //@彭杨:#电视剧香蜜沉沉烬如霜#定档啦，8月2日江苏卫视19:30，开篇第一集就有你们的长芳主哦，我们不见不散！@彭Y杨后援会 @烽驰映画
4263827731993978,07-20,0,3694,2274,1289,#电视剧香蜜沉沉烬如霜# #香蜜沉沉烬如霜定档0802# 你若诚邀，我定赴约。 不负等待，终酿香蜜。 华章已启，共赴佳期。 我们，周一见。 @江苏卫视 @江苏卫视幸福剧场 查看图片
4263530514979007,07-19,0,43,602,49,#电视剧香蜜沉沉烬如霜#香老板和扑哧君不但有同款的期待，还有同款的表情包 查看图片 //@廖劲锋Daniel:三界幻境，视觉盛宴。#电视剧香蜜沉沉烬如霜# 查看图片
4263495514546669,07-19,0,496,1638,570,#电视剧香蜜沉沉烬如霜# 香香携一波cp版手机壁纸给大家发福利啦～赶紧换起来吧 
4263494490388031,07-19,0,15,384,16,#电视剧香蜜沉沉烬如霜# 长芳主的点赞香香收下啦~ 查看图片 //@彭杨: 每一个场景都非常的精致，堪称完美，让我们一起期待这场视觉盛宴的开启吧！#电视剧香蜜沉沉烬如霜#
4263461900635907,07-19,0,16,426,31,#电视剧香蜜沉沉烬如霜# 必须大大期待哇~ 查看图片 //@邹廷威: #电视剧香蜜沉沉烬如霜# 精致的场景，视觉的盛宴。
4263457655974066,07-19,0,7,314,30,#电视剧香蜜沉沉烬如霜# 一起来欣赏 查看图片 //@陈钰琪Yukee: #电视剧香蜜沉沉烬如霜# 厉害了[Aloha]，一场盛大的视觉盛宴……[米奇比心]
4263450764528107,07-19,0,22,518,147,#电视剧香蜜沉沉烬如霜#  一百昏的期待
4263448890298167,07-19,0,22,335,22,#电视剧香蜜沉沉烬如霜# 第四遍可以开始了 查看图片 //@罗云熙Leo:我可以说我反复看了三遍吗？场景真的美，真的壮观，真的霸气，真的震撼！真是良心制作的完美诠释
4263440681928640,07-19,0,18,473,88,#电视剧香蜜沉沉烬如霜#  入戏了吗
4263433047774846,07-19,0,17,490,97,#电视剧香蜜沉沉烬如霜#  不负期待
4263428161588576,07-19,0,10,339,25,#电视剧香蜜沉沉烬如霜# 穗禾公举请速速交出你的自拍 查看图片 //@王一菲Faye:#电视剧香蜜沉沉烬如霜# 哈哈哈哈哈哈场景美不美，有自拍有真相 查看图片
4263427583373621,07-19,0,208,1155,382,#电视剧香蜜沉沉烬如霜# 花语胜境，长歌星宿，藤萝蔓草葳蕤；十方世间，轮回六界，共许执手天涯。@杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@完美世界影视@完美世界@幸福蓝海官方微博@厦门时代众乐影视 @鲲池影业 
4263420012449139,07-19,0,15472,14424,2848,#电视剧香蜜沉沉烬如霜# 浪漫水镜，巍峨天界，梦幻忘川，繁华人间。镜花水月，浮世万象，情歌悠扬，娓娓唱响。震撼夺目的场景，精益求精的道具，饱含主创团队的精诚与热忱，华章将启，不负热盼！@杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@完美世界影视@完美世界@幸福蓝海官方微博 ...全文
4263117154411598,07-18,0,19,599,180,我是第1位申请创建“【超话】灵修夫妇”→ 灵修夫妇 的粉丝，还差9位就满足申请条件啦！大家快来戳这里→ 网页链接 帮我加快创建速度吧 
4262494295359902,07-16,0,24,809,116,#电视剧香蜜沉沉烬如霜# 爱你必须长久 查看图片 //@邓伦:无妨你爱我淡薄，但求你爱我长久...
4262457478887832,07-16,0,5058,796,140,#电视剧香蜜沉沉烬如霜# 小葡萄的万年情劫，准备好和她一起闯了吗 查看图片 //@杨紫: #电视剧香蜜沉沉烬如霜#绝情陨丹，万年情劫，爱过便不悔
4262375772965289,07-16,0,10,525,54,#电视剧香蜜沉沉烬如霜#香香看了下鎏英公举的转发 查看图片 //@邹廷威: #电视剧香蜜沉沉烬如霜# 此情无计可消除，才下眉头，却上心头。
4262371298563961,07-16,0,85,477,40,#电视剧香蜜沉沉烬如霜# 此情无计可消除  查看图片 //@陈钰琪Yukee: #电视剧香蜜沉沉烬如霜# 花自飘零水自流。一种相思，两处闲愁。
4262356466628588,07-16,0,24,455,61,#电视剧香蜜沉沉烬如霜# 求不虐 查看图片 //@罗云熙Leo:让我们牵起彼此的小手，哭着笑，笑着哭！被虐的不要不要的心里却依然期待着就这样被虐下去。。。
4262355586572921,07-16,0,16,461,72,#电视剧香蜜沉沉烬如霜# 香香超期待
4262355443840376,07-16,0,16,464,40,#电视剧香蜜沉沉烬如霜# 纸巾先递上
4262355283495518,07-16,0,12,344,33,#电视剧香蜜沉沉烬如霜# 乖巧等待 查看图片
4262344101971571,07-16,0,9,390,31,#电视剧香蜜沉沉烬如霜# 只为情故//@王一菲Faye:情不知所起，一往而深#电视剧香蜜沉沉烬如霜#
4262332844928331,07-16,0,135782,8292,3055,#电视剧香蜜沉沉烬如霜#长相思兮长相忆，短相思兮无穷极。情痴如此，忘川无殇。酿香成蜜，情烬成霜。@杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@完美世界影视@完美世界@幸福蓝海官方微博@厦门时代众乐影视@鲲池影业 
4261387552854076,07-13,0,67,882,109,#电视剧香蜜沉沉烬如霜# 等待了太久太久，是为了遇见最好的凤凰 查看图片 //@邓伦:克服了太多太多的困难，是为了把最好的呈现给你们
4261327125351015,07-13,0,23,565,51,#电视剧香蜜沉沉烬如霜# 缘机仙子❤️//@萨顶顶:转发微博
4261321178543017,07-13,0,183,1339,474,#电视剧香蜜沉沉烬如霜# 流光年华，尽在此境。感恩走心的制作团队为我们带来这场视觉盛宴 
4261296318217150,07-13,0,37,481,42,#电视剧香蜜沉沉烬如霜# 小鱼仙倌说好，那必须是大大的好 查看图片 //@罗云熙Leo:历经四个月完美地诠释了一个“精”字！
4261278823857887,07-13,0,18,437,34,#电视剧香蜜沉沉烬如霜# 长芳主发话必须遵从//@彭杨:优秀的团队，用心的制作！让我们一起期待吧#电视剧香蜜沉沉烬如霜#
4261278597488885,07-13,0,51,374,92,#电视剧香蜜沉沉烬如霜# 和鎏英公举一起乖巧等待～⌛️ 查看图片 //@陈钰琪Yukee:#电视剧香蜜沉沉烬如霜# 希望大家能够看我们《香蜜沉沉烬如霜》这个戏，能够看到开心，看到伤心，谢谢……《香蜜沉沉烬如霜》值得所有的期待⌛️……想看❤️
4261276948945363,07-13,0,9,294,11,#电视剧香蜜沉沉烬如霜# 期待奇鸢//@邹廷威:良心大剧，值得期待
4261269931846709,07-13,0,16,358,135,#电视剧香蜜沉沉烬如霜# 水神霸霸//@王仁君国度:只盼你繁花似锦觅安宁
4261264492318304,07-13,0,8,338,21,#电视剧香蜜沉沉烬如霜# 搓手等待 查看图片 //@王一菲Faye:#电视剧香蜜沉沉烬如霜# 诚意之作，一起期待吧！
4261263204423322,07-13,0,8,305,15,#电视剧香蜜沉沉烬如霜# 来自扑哧君对本香香老板的认可 查看图片 //@廖劲锋Daniel：天天营业 手动点赞
4261253226089640,07-13,0,995,1980,839,#电视剧香蜜沉沉烬如霜#无限春思无尽思，却问伊君又几依。 有情还须有缘时，冰心一片双怀执。花开终有期，盼与君共赴。@杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@完美世界影视@完美世界@幸福蓝海官方微博@厦门时代众乐影视 @鲲池影业 
4261245685755591,07-13,0,90992,31624,7566,#电视剧香蜜沉沉烬如霜# 制作特辑正式曝光追寻自然，回归本真，探寻中式传统文化；匠心匠行，精雕细琢，描绘唯美神话画卷。一花一世界，一叶一菩提。香香正式邀请你，和我们一起走进香蜜世界。@杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@完美世界影视@完美世界@幸福蓝海官方微博 ...全文
4260299932352334,07-10,0,47,827,155,#电视剧香蜜沉沉烬如霜# 来，和香香一起检验 查看图片 //@邓伦:良心之作，等待检验
4260278528477891,07-10,0,64,813,130,#电视剧香蜜沉沉烬如霜# 葡萄葡萄葡萄你大胆来❤️ 查看图片
4260200229766004,07-10,0,82,585,161,#电视剧香蜜沉沉烬如霜# 香香想给公主送fafa🌹  查看图片 //@陈钰琪Yukee：只愿追随黑暗中的光明与自由～鸢尾花了解一下
4260186371872220,07-10,0,17,428,51,#电视剧香蜜沉沉烬如霜# 隐忍情深如斯，等你❤️//@邹廷威:#邹廷威香蜜沉沉烬如霜#守一人，一生不悔
4260172040045197,07-10,0,26,399,39,#电视剧香蜜沉沉烬如霜# 捉住一只小鱼仙倌 查看图片 //@罗云熙Leo：老板，早上好，一碗香蜜，谢谢
4260170865122377,07-10,0,15,333,22,#电视剧香蜜沉沉烬如霜# 不悔//@王一菲Faye:终其一生为一人#电视剧香蜜沉沉烬如霜#
4260158517170162,07-10,0,68494,7005,3121,#电视剧香蜜沉沉烬如霜#  万缕情丝寄，相思胜海深；飞花似幻梦，花语寄深情。@杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@完美世界影视@完美世界@幸福蓝海官方微博@时代众乐影业@鲲池影业 
4255462574403350,06-27,0,26,959,410,#电视剧香蜜沉沉烬如霜# 性惬意，乐逍遥，疏影轻狂不言伤。 纵情恣意态，脉脉孝悌心。祝我们的扑哧君@廖劲锋Daniel  生日快乐！ 
4252563471358594,06-19,0,29,909,347,#电视剧香蜜沉沉烬如霜# 身为忠仆，心有傲骨，一朝情困陷两难。辨正邪，循本心，伴卿踏遍天涯路。祝奇鸢@邹廷威 生日快乐！ 
4250751527681594,06-14,0,19,1033,226,#电视剧香蜜沉沉烬如霜# 娇靥如花珠玉翠，一片执念誓不悔。痴情何所怨，爱恨一念间。祝穗禾公主@王一菲Faye  生辰快乐！ 
4242054265725193,05-21,0,113,1114,684,#电视剧香蜜沉沉烬如霜# 麦穗初齐稚子娇，桑叶正肥蚕食饱。 
4236256013461432,05-05,0,325,1323,511,#电视剧香蜜沉沉烬如霜# 水精帘动微风起，满架丁香一院芳。 
4230820262932319,04-20,0,123,1283,585,#电视剧香蜜沉沉烬如霜#鸠声逢雨春尚好，汤沐翘英挹茗香 
4225384382103824,04-05,0,87,1624,601,#电视剧香蜜沉沉烬如霜#芳锦絮絮杜鹃啼，舞烟眠雨迎清明。 
4225022064759487,04-04,0,34,1245,165,#电视剧香蜜沉沉烬如霜# 慧质绣兰心，切切护主情。灿灿倩影舐犊心，执念渺渺缘随心。祝风神@王媛可 芳辰永好❤️ 
4223768773497221,03-31,0,428,2313,288,#电视剧香蜜沉沉烬如霜# 凤凰@邓伦 歌舞秀了解一下香香的眼里心里全部都是凤凰了毕竟小葡萄@杨紫 都实力点赞“太帅了”音乐版：邓伦《全部都是你》 浙江卫视春季盛典 
4220311219906672,03-22,0,94,1993,542,你们的#电视剧香蜜沉沉烬如霜#在香港国际影展现身啦今tia的香香也是元气满满喔~ 
4219948560072449,03-21,0,241,1084,359,#电视剧香蜜沉沉烬如霜#闲风碎絮接翠幄，一径红芳暖花坞 
4219223842951515,03-19,0,30,690,209,新曲落地！单曲循环模式又开启啦～#电视剧香蜜沉沉烬如霜##萨顶顶左手指月#@网易云音乐 @萨顶顶
4218939464129971,03-18,0,60,862,263,新歌来啦～#电视剧香蜜沉沉烬如霜#
4218921986606420,03-18,0,141,1221,460,@萨顶顶 × @常石磊 × @喻江 ，才华搭档再合作！恢弘磅礴，气势新歌，延续音乐巨制风范。萨顶顶《左手指月》接力毛不易《不染》亮眼成绩~#电视剧香蜜沉沉烬如霜#第2波，19日零点上线#萨顶顶左手指月# @网易云音乐 电视剧香蜜沉沉烬如霜的秒拍视频 
4217462201402340,03-14,0,40,687,500,#电视剧香蜜沉沉烬如霜# 《左手指月》就要上线啦和香香一起期待好嘛
4214876601946786,03-07,0,37,1397,154,#电视剧香蜜沉沉烬如霜#宸威震，令九霄，侧旒折花付洞庭。纵有万世著意，难解爱子如斯。祝天帝@何中华 生辰快乐 
4214151557245008,03-05,0,282,915,737,#电视剧香蜜沉沉烬如霜#流莺百啭惹春意，万丝杨柳应启蛰 
4213139543916521,03-02,0,7,622,70,要记得吃元宵～#电视剧香蜜沉沉烬如霜#
4213114864109720,03-02,0,3,492,54,元宵快乐～#电视剧香蜜沉沉烬如霜#
4213093196380320,03-02,0,124,501,87,#电视剧香蜜沉沉烬如霜# 
4213063198369079,03-02,0,301,869,330,#电视剧香蜜沉沉烬如霜#元夜淅风灯若昼，佳梦翩跹绕觚棱 
4211632169537907,02-26,0,316,637,179,哎呀~ 《不染》背后的故事曝光咯~ 快来前排打call#电视剧香蜜沉沉烬如霜#
4209076973970555,02-19,0,251,975,194,#电视剧香蜜沉沉烬如霜#小日熏风探云林，漫天游丝润晚烟 
4208046374786769,02-16,0,15,937,65,新的一年有香香陪着你们哦#电视剧香蜜沉沉烬如霜#
4208036861870685,02-16,0,9,720,20,大家新年快乐哟～#电视剧香蜜沉沉烬如霜#
4208028272204487,02-16,0,12,534,38,#电视剧香蜜沉沉烬如霜# 
4207989986393032,02-16,0,713,1177,261,#电视剧香蜜沉沉烬如霜#新年第一天，快接好小葡萄@杨紫 和凤凰@邓伦 的新年祝福香香也祝大家狗年旺旺旺哦~电视剧香蜜沉沉烬如霜的秒拍视频 
4207850852934135,02-16,0,11,816,81,春晚上看到小葡萄啦～#电视剧香蜜沉沉烬如霜#
4207627522666103,02-15,0,253,1259,223,#电视剧香蜜沉沉烬如霜#燃竹响，旧岁除，正是芳华不晚。皎月初斜，伊人伴，皓皑沉盏会团圆 
4207264988492136,02-14,0,494,3109,607,#电视剧香蜜沉沉烬如霜#揽有妃面似浅醉，翠眉清眸，已觉春心动。愿有情人终成眷属 
4206665740466828,02-12,0,3035,1873,272,#电视剧香蜜沉沉烬如霜#感谢@毛不易 的倾情献唱香香趁热奉上一波帅气的写真，为棒棒哒毛老师疯狂打电话啦～#毛不易不染# 
4206656340445084,02-12,0,2925,1167,113,感谢毛不易老师动人的歌声～#电视剧香蜜沉沉烬如霜#
4206649377691285,02-12,0,63,655,53,#电视剧香蜜沉沉烬如霜# //@萨顶顶:#毛不易不染# 感谢所有幕后工作人员
4206638477000118,02-12,0,21,481,21,#电视剧香蜜沉沉烬如霜# //@邹廷威:好听
4206633095160893,02-12,0,18,382,18,#电视剧香蜜沉沉烬如霜# //@王一菲Faye:#电视剧香蜜沉沉烬如霜# 尘世落在了身上， 慢慢变成了僧袍。 一壶清酒，一身尘灰， 一念来回度余生无悔。
4206606420022721,02-12,0,35,440,27,#电视剧香蜜沉沉烬如霜# //@罗云熙Leo:但愿洗去浮华，掸去一身尘灰。 再与你一壶清酒，话一世沉醉。
4206595708048821,02-12,0,27,395,52,#电视剧香蜜沉沉烬如霜# //@陈钰琪Yukee:一壶清酒，一身尘灰，一念来回度余生无悔，待花开之时便再醉一回～#电视剧香蜜沉沉烬如霜#
4206579790866061,02-12,0,137,542,60,爱香蜜爱小葡萄～#电视剧香蜜沉沉烬如霜# //@杨紫:不愿染是与非，怎料事与愿违
4206566799941993,02-12,0,31,534,78,比心旭凤#电视剧香蜜沉沉烬如霜# //@邓伦:心中的花枯萎，时光它去不回。                               但愿洗去浮华，掸去一身尘灰。 再与你一壶清酒，话一世沉醉。
4206560592819044,02-12,0,48,605,57,#电视剧香蜜沉沉烬如霜# 挤前排
4206554976683588,02-12,0,47,554,44,被旋律洗脑，停不下来#电视剧香蜜沉沉烬如霜#
4206549481823132,02-12,0,58,644,65,开启无限循环模式啦～#电视剧香蜜沉沉烬如霜#
4206541089651288,02-12,0,144308,15664,4061,由@萨顶顶 制作@毛不易 献唱的#电视剧香蜜沉沉烬如霜#主题曲之一《不染》MV火热出炉噜！倾诉衷肠，字字戳心愿只愿余生无悔，随花香远飞@杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@完美世界影视@完美世界@幸福蓝海官方微博@时代众乐影业@鲲池影业 ...全文
4205825801460453,02-10,0,1743,1036,557,敲鸡冻！好听的主题曲上线啦～快来打call还有MV会在12 日上午10:00 在全网发布哦～#电视剧香蜜沉沉烬如霜#
4205654778525521,02-09,0,692,2367,836,@萨顶顶 × @毛不易两大音乐人，奇妙化学反应首度合作双双突破，全新单曲「不染」唯美古装神话爱情巨制「香蜜沉沉烬如霜」首波主题曲，明日10点脱俗亮相#电视剧香蜜沉沉烬如霜# 电视剧香蜜沉沉烬如霜的秒拍视频 
4205524482385512,02-09,0,308,926,635,期待～#电视剧香蜜沉沉烬如霜#
4204391085514925,02-06,0,189,1136,162,学习一下告白的正确姿势如何#电视剧香蜜沉沉烬如霜#
4204384701652414,02-06,0,160,851,107,今日份的糖谁还没吃的？快来快来～#电视剧香蜜沉沉烬如霜#
4204378145275671,02-06,0,88,688,120,#电视剧香蜜沉沉烬如霜# 前排高能哟～
4204365882039051,02-06,0,60719,4356,2152,#电视剧香蜜沉沉烬如霜#快过年了，香香给大家置办了点儿年货看小葡萄和凤凰开启花式甜虐日常你是我的夏日炽阳，你是我的冬日雪霜@杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@完美世界影视 @完美世界@幸福蓝海官方微博 @时代众乐影业 @鲲池影业电视剧香蜜沉沉烬如霜的秒拍视频 
4203641159976392,02-04,0,149,781,195,#电视剧香蜜沉沉烬如霜#山泽春来似作图，欣绮翦叶蝶分香 
4202406805518499,02-01,0,24,756,169,嘘，与我一同赏月可好？#电视剧香蜜沉沉烬如霜#
4201846954588263,01-30,0,172,967,144,今日份的糖请品尝#电视剧香蜜沉沉烬如霜#
4201839585119739,01-30,0,60,713,105,前排吃糖#电视剧香蜜沉沉烬如霜#
4201829703430959,01-30,0,12231,2318,969,#电视剧香蜜沉沉烬如霜#春天就要来了~小葡萄的爱情还会远么觅来鸣凤蔌飞絮，相望回首已成川就问你甜！不！甜！@杨紫 @邓伦 
4198210261784487,01-20,0,848,774,295,#电视剧香蜜沉沉烬如霜#曈曚晃影扶悠画，半两清霜嵌银罂❄️ 
4196829869921845,01-16,0,26,518,160,哎哟~  可以带全家一起看小葡萄和凤凰同台~  开心开心~ #电视剧香蜜沉沉烬如霜#
4192822393425661,01-05,0,69,1102,234,#电视剧香蜜沉沉烬如霜# 一起期待哦~
4192773479079095,01-05,0,5459,2510,784,#电视剧香蜜沉沉烬如霜#duang～有一发热乎的新年福利等你签收哟！ 小哥哥小姐姐们现身录音棚，原声配音～快给懂你们的香香点赞@杨紫 @邓伦 @罗云熙Leo 
4192769637216939,01-05,0,16,487,103,#电视剧香蜜沉沉烬如霜#寒雨新作掀疏帘，幽芳可揽浸书卷 
4192044769445323,01-03,0,83,695,51,#电视剧香蜜沉沉烬如霜#山有木兮木有枝，心悦君兮君不知。不问尔归处，只守相思途。祝邝露仙子@杜雨宸-Bella 生辰快乐❤️ 
4191320035573845,01-01,0,25,707,201,#电视剧香蜜沉沉烬如霜#玉管声笙会新日，束束红蕊写岁华 
4187696064282088,2017-12-22,0,29,677,192,#电视剧香蜜沉沉烬如霜#素雪抚扉弄弦响，举卮倚栏饮寒霜 
4182260267143984,2017-12-07,0,758,735,174,#电视剧香蜜沉沉烬如霜#晚楼立迎风捎雪，梅蕊藏山上琼妆。 
4176824499983369,2017-11-22,0,17,711,131,#电视剧香蜜沉沉烬如霜#院落冷霜玉瓣碎，遥迢白雪踏香来 
4171388963114387,2017-11-07,0,19,726,173,#电视剧香蜜沉沉烬如霜#细闻庭霰随叶落，轻花拂雪溢满窗❄️ 
4171026239712362,2017-11-06,0,471,2068,278,#电视剧香蜜沉沉烬如霜#锦盈秀影染芳华，岁见香色漫轻裳。锦觅@杨紫 ，生日快乐。 
4169244390518987,2017-11-01,0,19,707,115,香香给大家比心哟~  一起期待下次惊喜吧~    #电视剧香蜜沉沉烬如霜#
4167764858423578,2017-10-28,0,16,814,153,#电视剧香蜜沉沉烬如霜#冉冉秋光照重阳，墙前篱菊过轻风 
4167487971471521,2017-10-27,0,119,1249,232,答应香香 再舔一遍预告片好吗~
4167477417606184,2017-10-27,0,77,857,101,甜虐双修，可以的~~  #电视剧香蜜沉沉烬如霜#
4167407943147961,2017-10-27,0,103333,8392,6615,#电视剧香蜜沉沉烬如霜#花落花开又一季，香香带预告片来到人间和你们见面啦！花语幻境，为你而现@杨紫 @邓伦 @陈钰琪Yukee @罗云熙Leo @王一菲Faye @邹廷威@完美世界影视 @完美世界官方 @幸福蓝海官方微博 @时代众乐影业 @鲲池影业 @我是电线 @Andy-LiuNing @朱銳斌 @制片人李东豫 @李东霖  ...全文
4165952880735791,2017-10-23,0,20,588,111,#电视剧香蜜沉沉烬如霜#霜降青山叶染霞，浅碧粼粼木归山 
4165228423901799,2017-10-21,0,76,1501,244,#电视剧香蜜沉沉烬如霜#云映晓色引玉虹，凤鸣音绕彻九州。旭凤@邓伦 ，生日快乐 
4163532704592114,2017-10-16,0,47,616,99,虽然时间过得很快，但未来的路还很长。我们江湖再见
4163500702128876,2017-10-16,0,9,521,22,
4163484730217351,2017-10-16,0,597,1867,862,#电视剧香蜜沉沉烬如霜#123个昼夜的陪伴，杀青日如期而至。我们江湖再见@杨紫 @邓伦 @陈钰琪Yukee @罗云熙Leo @王一菲Faye @邹廷威 @完美世界影视 @完美世界官方微博 @幸福蓝海官方微博 @时代众乐影业 @鲲池影业 @Andy-LiuNing @朱銳斌 @制片人李东豫 @李东霖 @刘超-Steven @幸福蓝海彭虹  ...全文
4163440056625519,2017-10-16,0,131,955,137,快跟代班主持小葡萄@杨紫  逛剧组吧~ #电视剧香蜜沉沉烬如霜#
4163425460503672,2017-10-16,0,514,1027,706,历时123天，#电视剧香蜜沉沉烬如霜#圆满杀青！感谢每一位在这段韶华里的付出期待与你们再次相见的日子@杨紫 @邓伦 @陈钰琪Yukee @罗云熙Leo @王一菲Faye  @邹廷威 @完美世界影视 @完美世界官方微博 @幸福蓝海官方微博 @Andy-LiuNing @朱銳斌 @制片人李东豫 @李东霖  
4160516962227916,2017-10-08,0,16,504,58,#电视剧香蜜沉沉烬如霜#寒露凉凉秋风动，暮落深庭雁去空 
4159067502559982,2017-10-04,0,166,738,159,#电视剧香蜜沉沉烬如霜#秋空明月悬，疏影望人归中秋快乐~ 
4158820596845394,2017-10-03,0,12,449,132,@朱銳斌 导演生日快乐～
4158705039652910,2017-10-03,0,4,564,88,#电视剧香蜜沉沉烬如霜#奏千曲而晓声，闻千蕊而识香。@朱銳斌 导演，生日快乐 
4157769655675556,2017-09-30,0,6,227,54,各位久等啦！香香来揭晓绕口令挑战的幸运粉丝啦！恭喜@相当暴躁的仙人球球 @晓楠0801 @一口吃掉大白菜 @树易树易树易树易姑娘啊 @Allen灯芯 快快把你们的联系方式私信给香香哦～ 
